Node,X coord,Y coord
1235219,26.50436,55.88057
1235220,26.50471,55.88103
1235455,26.53505,55.89315
1235456,26.53495,55.89315
1235467,26.52183,55.89342
1235475,26.53464,55.893
1235476,26.5347,55.89307
1235477,26.53477,55.8931
1235478,26.53486,55.89313
1235504,26.52246,55.89365
1235505,26.52236,55.89386
1235507,26.52231,55.89348
1235508,26.52237,55.89352
1235509,26.52243,55.89358
1235510,26.52246,55.89371
1235511,26.52244,55.89377
1235512,26.52241,55.89381
1235522,26.52197,55.89341
1235523,26.52209,55.89342
1235524,26.5222,55.89344
1235559,26.52171,55.89345
1235560,26.52162,55.89349
1235972,26.51958,55.87534
1235973,26.51952,55.87536
1235974,26.51946,55.87539
1235975,26.51966,55.87533
1235976,26.51972,55.87533
1235977,26.5198,55.87534
1235978,26.51985,55.87535
1235979,26.5199,55.87537
1237348,26.5215,55.89359
1237349,26.52148,55.89364
1237350,26.52147,55.89369
1237351,26.52148,55.89375
1237352,26.52152,55.89381
1237353,26.52156,55.89385
1237354,26.52163,55.8939
1237355,26.5217,55.89393
1237359,26.52225,55.89392
1237360,26.52215,55.89395
1237361,26.52182,55.89396
1237362,26.52193,55.89397
1237363,26.52203,55.89397
1237369,26.52306,55.88765
1237370,26.52294,55.88764
1237371,26.52281,55.88765
1237372,26.52314,55.88767
1237373,26.52321,55.88771
1237374,26.52326,55.88775
1237375,26.52329,55.88779
1237376,26.5233,55.88784
1237377,26.52329,55.88789
1237378,26.52326,55.88794
1237379,26.52322,55.88798
1237380,26.52314,55.88802
1237381,26.52307,55.88804
1237382,26.52299,55.88805
1237383,26.5229,55.88805
1238186,28.08011,56.3828
1238187,28.08009,56.38286
1238192,28.08005,56.38292
1238193,28.08,56.38297
1238194,28.07992,56.38302
1238195,28.07982,56.38306
1238196,28.0797,56.3831
1238197,28.0796,56.38312
1238206,28.07945,56.38247
1238207,28.07954,56.38247
1238208,28.07963,56.38248
1238209,28.07975,56.3825
1238210,28.07986,56.38253
1238211,28.07996,56.38258
1238212,28.08003,56.38264
1238213,28.08007,56.38269
1238214,28.0801,56.38275
1239965,24.34285,57.06394
1239966,24.34324,57.06424
1239967,24.34331,57.06449
1239968,24.34316,57.06474
1239969,24.34288,57.06491
1239970,24.34246,57.06499
1239971,24.34206,57.06499
1239972,24.34171,57.06488
1239977,24.34655,57.06675
1239978,24.34546,57.06771
1239979,24.34619,57.06671
1239980,24.34568,57.06674
1239981,24.34534,57.06684
1239982,24.34515,57.067
1239983,24.34502,57.06716
1239984,24.34505,57.06739
1239985,24.34533,57.06768
1239986,24.34688,57.06699
1239987,24.34698,57.06721
1239988,24.34688,57.06746
1239989,24.34675,57.06757
1239990,24.34657,57.06768
1239991,24.34616,57.06776
1239992,24.34579,57.06779
1240007,24.34226,57.06392
1240008,24.3419,57.064
1240009,24.34164,57.06407
1240010,24.34146,57.0642
1240011,24.34138,57.06429
1240012,24.34132,57.06438
1240013,24.34137,57.06456
1240014,24.34148,57.06472
1245224,27.34644,56.51879
1245225,27.34637,56.51885
1245226,27.34627,56.5189
1245227,27.34608,56.51895
1245228,27.34591,56.51897
1245229,27.34555,56.51892
1245230,27.34575,56.51896
1246038,25.25254,56.60071
1246039,25.25256,56.60074
1246040,25.25257,56.60077
1246041,25.25256,56.60081
1246042,25.25253,56.60085
1246043,25.25248,56.60088
1246044,25.2524,56.60091
1246045,25.25231,56.60092
1246046,25.25227,56.60062
1246047,25.25232,56.60062
1246048,25.25239,56.60063
1246049,25.25245,56.60065
1246050,25.2522,56.60063
1246051,25.25214,56.60065
1246052,25.25209,56.60068
1246053,25.25205,56.60072
1246054,25.25203,56.60076
1246055,25.25203,56.6008
1246056,25.25205,56.60084
1246057,25.2521,56.60088
1246058,25.25215,56.6009
1250508,24.85521,57.16204
1250509,24.85522,57.16207
1250510,24.85504,57.16199
1250511,24.85509,57.16199
1250512,24.85515,57.162
1250513,24.85519,57.16202
1250514,24.855,57.162
1250515,24.85494,57.16205
1250516,24.85494,57.16208
1250517,24.85496,57.16211
1250518,24.855,57.16213
1251330,24.23246,56.94565
1251333,24.23247,56.94568
1251334,24.23271,56.9456
1251335,24.23267,56.94558
1251336,24.23261,56.94557
1251337,24.23254,56.94557
1251338,24.23249,56.94559
1251339,24.23247,56.94562
1251343,24.23273,56.94564
1251344,24.23272,56.94567
1251345,24.23268,56.9457
1251346,24.23262,56.94571
1251347,24.23256,56.94571
1251348,24.23251,56.9457
1251619,24.2909,57.00453
1251620,24.29069,57.00437
1251621,24.29097,57.00447
1251622,24.29114,57.00453
1251623,24.29117,57.00453
1251624,24.2912,57.00452
1251625,24.29121,57.00451
1251626,24.29121,57.00449
1251627,24.29119,57.00447
1251628,24.29111,57.00444
1251629,24.29106,57.00443
1251630,24.29102,57.00443
1252130,25.27471,57.31305
1252131,25.27463,57.31307
1252132,25.27492,57.31305
1252133,25.27499,57.31307
1252134,25.27453,57.3133
1252135,25.27458,57.31334
1252136,25.27462,57.31336
1252137,25.27504,57.31332
1252138,25.27498,57.31335
1252139,25.2749,57.31337
1252140,25.27483,57.31338
1252141,25.27477,57.31338
1252142,25.27508,57.31314
1252143,25.2751,57.31318
1252144,25.27511,57.31323
1252758,25.27637,57.30906
1255081,24.19151,56.95913
1255082,24.19106,56.95895
1255083,24.19096,56.95894
1255084,24.19075,56.95896
1255085,24.19064,56.959
1255086,24.19062,56.95905
1255087,24.19064,56.95909
1255088,24.19153,56.95952
1255089,24.19162,56.95953
1255090,24.1917,56.95952
1255095,24.19185,56.95928
1255096,24.19191,56.95933
1255097,24.1919,56.95939
1255605,24.22307,56.95369
1255607,24.22384,56.95324
1255608,24.22435,56.9535
1255609,24.22446,56.95352
1255610,24.22323,56.95359
1255615,24.22535,56.95238
1255616,24.22544,56.95235
1255617,24.22554,56.95235
1255618,24.22561,56.95237
1255619,24.22607,56.95256
1255620,24.22611,56.9526
1255621,24.22611,56.95265
1255622,24.22606,56.95271
1255623,24.22458,56.9535
1259853,22.81509,57.49088
1259854,22.81525,57.49098
1259855,22.81545,57.49106
1259856,22.8157,57.49112
1259857,22.81595,57.49113
1259858,22.81609,57.49112
1259859,22.81634,57.49106
1259860,22.81642,57.49101
1259861,22.81646,57.49094
1259862,22.81511,57.49072
1259863,22.8158,57.4907
1259864,22.81629,57.49072
1259865,22.81638,57.49076
1259866,22.81645,57.49084
1261926,22.78937,57.03322
1261927,22.78925,57.03324
1261928,22.78916,57.03324
1261929,22.78908,57.03323
1263626,24.11281,56.96917
1263627,24.11282,56.96921
1263628,24.11286,56.96925
1263629,24.11301,56.96926
1263630,24.11293,56.96927
1265237,26.71301,55.81474
1265481,21.97161,56.97159
1265482,21.97141,56.97157
1265483,21.97143,56.97156
1265484,21.97147,56.97155
1265485,21.97152,56.97155
1265486,21.97156,56.97156
1265487,21.9716,56.97164
1265488,21.97139,56.97159
1265489,21.97139,56.97162
1265490,21.9714,56.97164
1265491,21.97143,56.97166
1265492,21.97148,56.97167
1265493,21.97153,56.97167
1265494,21.96575,56.97314
1265495,21.96579,56.97317
1265496,21.9658,56.97321
1265497,21.96566,56.97313
1265498,21.96559,56.97314
1265499,21.96554,56.97317
1265500,21.96554,56.97325
1265501,21.96559,56.97328
1265502,21.96578,56.97325
1265503,21.96573,56.97328
1265723,26.71272,55.81473
1265724,26.71277,55.81471
1265725,26.71282,55.8147
1265726,26.71287,55.8147
1265727,26.71293,55.81471
1265728,26.71296,55.81472
1265729,26.71304,55.81478
1265730,26.71305,55.81481
1265731,26.71304,55.81484
1265732,26.71302,55.81487
1265733,26.71299,55.81489
1265734,26.71294,55.81491
1265735,26.71289,55.81492
1265736,26.71269,55.81475
1265737,26.71267,55.81477
1265738,26.71266,55.81479
1265739,26.71266,55.81482
1265740,26.71267,55.81485
1265741,26.7127,55.81488
1265742,26.71274,55.8149
1265743,26.71278,55.81491
1266016,22.58186,57.24241
1266017,22.58192,57.24242
1266018,22.58198,57.24244
1266019,22.58202,57.24247
1266020,22.58205,57.24251
1266021,22.58206,57.24255
1266022,22.58205,57.24259
1266023,22.58202,57.24262
1266024,22.58166,57.24265
1266025,22.58172,57.24267
1266026,22.58179,57.24268
1266027,22.58185,57.24268
1266028,22.58191,57.24267
1266029,22.5818,57.24241
1266030,22.58172,57.24242
1266031,22.58166,57.24244
1266032,22.5816,57.24247
1266033,22.58158,57.2425
1266034,22.58157,57.24254
1266035,22.58158,57.24257
1266036,22.5816,57.2426
1266037,22.58163,57.24263
1266040,22.57876,57.24958
1266041,22.57871,57.24962
1266042,22.57865,57.24965
1266043,22.57858,57.24967
1266044,22.5785,57.24968
1266045,22.5785,57.24938
1266046,22.5784,57.24939
1266047,22.57832,57.24941
1266048,22.57868,57.24941
1266049,22.57873,57.24944
1266050,22.57876,57.24948
1266051,22.57826,57.24944
1266052,22.57822,57.24949
1266053,22.57822,57.24954
1266054,22.57825,57.24959
1266055,22.57832,57.24964
1266056,22.5784,57.24967
1267341,22.49174,56.66818
1267342,22.4918,56.66822
1267343,22.49182,56.66826
1267344,22.49182,56.6683
1267345,22.4918,56.66834
1267346,22.49176,56.66838
1267347,22.49171,56.66841
1267348,22.49167,56.66816
1267349,22.49159,56.66815
1267350,22.4915,56.66815
1267351,22.49142,56.66817
1267352,22.49136,56.6682
1267353,22.49133,56.66823
1267354,22.49131,56.66828
1267355,22.49131,56.66833
1267356,22.49133,56.66837
1268403,25.42518,57.53439
1268404,25.42522,57.53441
1268405,25.42528,57.53443
1268406,25.42535,57.53444
1268407,25.42541,57.53444
1269606,25.01298,56.78208
1269607,25.0129,56.78213
1269608,25.01285,56.78217
1269609,25.01282,56.78223
1269615,25.01308,56.78206
1269616,25.01319,56.78206
1269617,25.0133,56.78208
1269636,25.0197,56.7831
1269637,25.01974,56.78319
1269638,25.0197,56.78328
1269639,25.01966,56.78331
1269640,25.01955,56.78335
1269641,25.01941,56.78337
1269644,25.01958,56.78303
1269647,25.01946,56.78301
1269648,25.01935,56.78301
1269649,25.01928,56.78302
1269650,25.01921,56.78304
1269653,25.01916,56.78307
1269654,25.01911,56.78312
1269655,25.01909,56.78316
1269658,25.01908,56.78321
1269659,25.0191,56.78325
1269660,25.01916,56.78331
1269661,25.01924,56.78335
1269663,25.019,56.78332
1269686,25.01284,56.78229
1269687,25.01289,56.78234
1269688,25.01298,56.78239
1269701,25.01346,56.78223
1269702,25.01344,56.78228
1269703,25.01342,56.78232
1269704,25.0133,56.78238
1269705,25.01319,56.78241
1269706,25.01308,56.78241
1269739,25.01339,56.78212
1269740,25.01344,56.78216
1269825,25.46796,56.6654
1269826,25.46802,56.66553
1269827,25.46805,56.66565
1269828,25.46806,56.66578
1269829,25.46625,56.66679
1269833,25.46805,56.66589
1269834,25.46801,56.66601
1269835,25.46795,56.66611
1269836,25.46785,56.66623
1269837,25.46771,56.66635
1269838,25.46755,56.66646
1269839,25.46737,56.66655
1269840,25.4672,56.66662
1269841,25.46702,56.66668
1269842,25.46687,56.66672
1269843,25.46671,56.66675
1269844,25.46655,56.66677
1269845,25.46642,56.66678
1269858,25.4657,56.66494
1269859,25.46691,56.66487
1269860,25.46673,56.66485
1269861,25.46657,56.66484
1269862,25.46641,56.66484
1269863,25.46622,56.66485
1269864,25.46603,56.66487
1269865,25.46586,56.6649
1269866,25.4671,56.66491
1269867,25.46728,56.66496
1269868,25.46745,56.66502
1269869,25.46762,56.6651
1269870,25.46777,56.6652
1269871,25.46787,56.66529
1269949,24.17727,56.40007
1269950,24.1772,56.40009
1269951,24.17716,56.40011
1269952,24.17711,56.40014
1270017,23.72846,56.64072
1270018,23.72841,56.64076
1270019,23.72837,56.64081
1270020,23.72835,56.64087
1270021,23.72835,56.64093
1270022,23.72883,56.64063
1270023,23.72893,56.64064
1270024,23.72902,56.64066
1270025,23.7291,56.64069
1270109,24.1461,56.90935
1270127,24.14587,56.90936
1270164,24.49779,56.83746
1270165,24.4978,56.83751
1270166,24.49779,56.83755
1270167,24.49777,56.83758
1270243,24.35245,56.85646
1270244,24.35242,56.85649
1270245,24.35238,56.85651
1270246,24.35235,56.85652
1270247,24.3523,56.85653
1270248,24.35225,56.85653
1270249,24.35219,56.85652
1270250,24.35211,56.85639
1270251,24.35209,56.85642
1270252,24.35209,56.85645
1270253,24.35211,56.85648
1270254,24.35214,56.8565
1270255,24.35237,56.85634
1270256,24.35231,56.85633
1270257,24.35224,56.85633
1270258,24.35218,56.85634
1270259,24.35242,56.85636
1270260,24.35245,56.85639
1270261,24.35246,56.85643
1271496,24.27053,57.0025
1271497,24.27022,57.00255
1271551,24.59953,56.82407
1275160,24.49743,56.83765
1275530,24.32381,57.07707
1276136,25.00171,56.60233
1276137,25.00174,56.60239
1276138,25.00175,56.60245
1276139,25.00173,56.60251
1279936,24.04868,56.93744
1280765,22.5937,57.75485
1284280,21.18912,56.53476
1290039,23.63886,56.95658
1295300,26.51329,55.86725
1295301,26.51335,55.8673
1295302,26.51319,55.86723
1300273,22.77035,57.03921
1300274,22.77021,57.03927
1300300,21.05402,56.53839
1300301,21.054,56.53842
1300302,21.05396,56.53846
1300303,21.0537,56.53823
1300304,21.05363,56.53825
1300305,21.05358,56.53828
1306550,23.15541,56.9677
1306710,23.17357,56.96762
1306711,23.1735,56.96763
1306712,23.17321,56.96753
1306713,23.17325,56.96758
1306763,26.51291,55.87306
1306764,26.51294,55.87307
1306765,26.51298,55.87309
1306766,26.51302,55.87312
1306767,26.51303,55.87314
1306768,26.51302,55.87317
1306769,26.51299,55.87321
1306770,26.51295,55.87324
1306771,26.5129,55.87326
1306772,26.51283,55.87328
1306773,26.51257,55.87315
1306774,26.51258,55.87318
1306775,26.51261,55.87321
1306776,26.51265,55.87324
1306777,26.5127,55.87326
1306778,26.51276,55.87327
1306779,26.51275,55.87303
1306780,26.51286,55.87304
1306781,26.51266,55.87304
1306782,26.51261,55.87307
1306783,26.51258,55.87312
1307134,26.51295,55.86731
1307930,22.77022,57.0393
1307931,22.77025,57.03932
1307932,22.7703,57.03933
1307933,22.77042,57.0393
1307934,22.77039,57.03932
1307935,22.7703,57.03921
1307936,22.77025,57.03922
1307937,22.77022,57.03924
1307938,22.77039,57.03922
1307939,22.77042,57.03924
1307940,22.77043,57.03926
1308560,21.58737,57.38473
1308561,21.58738,57.38478
1308562,21.58737,57.38482
1308563,21.58733,57.38487
1308564,21.58726,57.38491
1308565,21.58719,57.38493
1308566,21.58713,57.38494
1308567,21.58693,57.38467
1308568,21.58701,57.38464
1308569,21.58714,57.38463
1308570,21.58726,57.38465
1308571,21.58688,57.38472
1308572,21.58686,57.38478
1308573,21.58688,57.38483
1308574,21.58693,57.38488
1308575,21.587,57.38491
1309602,24.31621,57.09711
1309603,24.31659,57.09719
1309604,24.31701,57.09733
1309605,24.31715,57.09741
1309606,24.31718,57.09749
1309607,24.31717,57.09757
1309608,24.31708,57.09766
1309609,24.31679,57.09781
1311969,23.15536,56.96768
1311970,23.15547,56.96771
1311971,23.15554,56.96771
1311996,24.14618,56.90939
1311997,24.14623,56.90944
1311998,24.14624,56.90951
1312000,24.14599,56.90934
1312002,24.14606,56.91062
1312003,24.14601,56.91065
1312004,24.14621,56.90957
1312005,24.14616,56.90961
1312006,24.14605,56.90965
1312007,24.14581,56.90962
1312008,24.14587,56.90964
1312009,24.14595,56.90965
1312010,24.14595,56.91039
1312011,24.14581,56.91038
1312012,24.1457,56.9104
1312013,24.14601,56.91041
1312014,24.14606,56.91043
1312015,24.14611,56.91048
1312016,24.14612,56.91053
1312017,24.1461,56.91058
1312027,24.14579,56.9094
1312028,24.14572,56.90945
1312029,24.14572,56.90954
1312030,24.14577,56.9096
1312061,24.14562,56.91044
1312062,24.14559,56.9105
1312063,24.14558,56.91053
1312163,24.17766,56.40015
1312167,24.17768,56.4002
1312168,24.17768,56.40024
1312169,24.17766,56.40029
1312175,24.17745,56.40007
1312176,24.17751,56.40008
1312177,24.17758,56.4001
1312178,24.17762,56.40012
1312183,24.17712,56.40033
1312185,24.17708,56.40018
1312186,24.17707,56.40021
1312187,24.17707,56.40026
1312188,24.17708,56.40029
1312191,24.17749,56.40038
1312196,24.17719,56.40036
1312197,24.17727,56.40038
1312198,24.17735,56.40039
1312199,24.17742,56.40039
1312201,24.17762,56.40033
1312202,24.17756,56.40036
1317319,26.00536,57.76628
1317320,26.0051,57.7662
1317321,26.00519,57.76619
1317322,26.00528,57.7662
1317323,26.00534,57.76633
1317324,26.00504,57.76623
1317325,26.00502,57.76628
1317326,26.00504,57.76633
1317327,26.0051,57.76636
1317328,26.00519,57.76637
1317329,26.00528,57.76636
1319011,25.40532,57.54267
1319012,25.40533,57.5427
1319013,25.40496,57.54258
1319014,25.40489,57.5426
1319015,25.40485,57.54262
1319016,25.40511,57.54257
1319017,25.40517,57.54258
1319018,25.40523,57.5426
1319019,25.40479,57.54269
1319020,25.40479,57.54273
1319021,25.40483,57.54279
1319022,25.40487,57.54282
1319023,25.40495,57.54285
1319024,25.40502,57.54286
1319025,25.40533,57.54274
1319026,25.40531,57.54278
1319027,25.40523,57.54283
1319028,25.40517,57.54285
1319029,25.4051,57.54286
1319034,25.38621,57.52835
1319035,25.38624,57.52838
1319036,25.38626,57.52842
1319037,25.38626,57.52845
1319038,25.38576,57.52839
1319039,25.38575,57.52843
1319040,25.38576,57.52846
1319041,25.38579,57.5285
1319042,25.38584,57.52853
1319043,25.38625,57.52848
1319044,25.38619,57.52853
1319045,25.38612,57.52855
1319046,25.38604,57.52856
1319047,25.38596,57.52856
1319048,25.38604,57.5283
1319049,25.38596,57.5283
1319050,25.38589,57.52831
1319051,25.38583,57.52833
1319052,25.38617,57.52833
1319327,25.40605,57.53621
1319330,25.40605,57.53624
1319393,25.24264,57.30415
1319394,25.24258,57.30415
1319395,25.24251,57.30416
1319396,25.24246,57.30418
1319397,25.24269,57.30416
1319398,25.24274,57.30418
1319399,25.24277,57.3042
1319400,25.24241,57.30424
1319401,25.24242,57.30428
1319402,25.24244,57.30431
1319403,25.24248,57.30433
1319404,25.24254,57.30435
1319405,25.24278,57.3043
1319406,25.24273,57.30433
1319407,25.24265,57.30435
1319408,25.24259,57.30435
1319409,25.24279,57.30424
1319410,25.24279,57.30427
1319447,25.28251,57.31741
1319448,25.28243,57.31742
1319449,25.28233,57.31741
1319517,26.5036,55.86475
1319518,26.50351,55.86474
1319519,26.50343,55.86475
1319520,26.50336,55.86477
1319521,26.5033,55.8648
1319522,26.50327,55.86483
1319728,24.56045,56.86474
1319733,24.56012,56.8646
1319734,24.56016,56.86464
1319735,24.56021,56.86468
1319736,24.56027,56.86471
1319737,24.56035,56.86473
1319745,24.5603,56.86434
1319746,24.56022,56.86437
1319747,24.56017,56.8644
1319748,24.56013,56.86444
1319749,24.56011,56.86448
1319750,24.5601,56.86453
1319751,24.56011,56.86457
1319761,24.56088,56.86448
1319762,24.56089,56.86453
1319763,24.56088,56.86459
1319764,24.56083,56.86464
1319765,24.56077,56.86468
1319766,24.5607,56.86471
1319767,24.56062,56.86473
1319768,24.56055,56.86474
1319771,24.56445,56.8589
1319778,24.5651,56.85888
1319779,24.56505,56.85891
1319780,24.56497,56.85894
1319781,24.56488,56.85896
1319782,24.56451,56.85893
1319783,24.56457,56.85895
1319784,24.56462,56.85896
1319785,24.56469,56.85897
1319786,24.56478,56.85897
1319795,24.56494,56.85854
1319796,24.56485,56.85852
1319797,24.56475,56.85851
1319798,24.56467,56.85852
1319799,24.56461,56.85853
1319800,24.565,56.85856
1319801,24.56505,56.85858
1319814,24.49773,56.83761
1319815,24.4977,56.83763
1319816,24.49764,56.83765
1319817,24.49758,56.83766
1319818,24.4975,56.83766
1319832,24.49731,56.83742
1319833,24.49729,56.83744
1319834,24.49727,56.83747
1319835,24.49726,56.8375
1319836,24.49726,56.83754
1319837,24.49728,56.83758
1319838,24.49731,56.83761
1319839,24.49735,56.83763
1319846,24.4975,56.83736
1319847,24.49744,56.83737
1319848,24.49738,56.83739
1319887,24.25318,56.95613
1319888,24.25319,56.95619
1319889,24.25319,56.95624
1319890,24.25318,56.95629
1319924,24.25194,56.95627
1319925,24.25198,56.95635
1319926,24.25315,56.95635
1319927,24.25309,56.95641
1319928,24.25302,56.95646
1319929,24.25292,56.95651
1319930,24.25284,56.95654
1319931,24.25274,56.95656
1319932,24.25267,56.95657
1319952,21.9572,56.96725
1319953,21.95724,56.96727
1319954,21.95727,56.9673
1319955,21.95729,56.96734
1319956,21.95729,56.96738
1320083,24.25202,56.95639
1320084,24.25208,56.95644
1320085,24.25218,56.95649
1320086,24.2523,56.95653
1320087,24.25235,56.95654
1320088,24.2524,56.95655
1320089,24.25249,56.95656
1320090,24.2526,56.95657
1320092,24.25259,56.95587
1320093,24.25251,56.95587
1320094,24.25241,56.95588
1320095,24.25268,56.95588
1320096,24.2528,56.9559
1320097,24.25291,56.95593
1320098,24.25301,56.95598
1320099,24.25308,56.95603
1320100,24.25315,56.95609
1320549,24.85519,57.16211
1320550,24.85515,57.16213
1320551,24.8551,57.16214
1320560,24.24752,56.99113
1320593,24.04808,56.93768
1320594,24.0484,56.93772
1320595,24.04855,56.93773
1320596,24.04845,56.93733
1320600,24.04813,56.93757
1320631,22.01564,56.97204
1320632,22.01563,56.97208
1320633,22.01561,56.97212
1320634,22.01558,56.97215
1320635,22.01555,56.97217
1320636,22.01549,56.9722
1320637,22.01543,56.97222
1320638,22.01536,56.97223
1320639,22.01497,56.97207
1320640,22.01499,56.97211
1320641,22.01502,56.97214
1320642,22.01506,56.97217
1320643,22.0151,56.97219
1320644,22.01516,56.97221
1320645,22.01521,56.97222
1320646,22.01529,56.97223
1320647,22.01524,56.97187
1320648,22.01516,56.97188
1320649,22.0151,56.9719
1320650,22.01506,56.97192
1320651,22.01502,56.97195
1320652,22.01499,56.97199
1320653,22.01497,56.97203
1320654,22.01533,56.97187
1320655,22.01541,56.97188
1320656,22.01546,56.97189
1320657,22.01552,56.97191
1320658,22.01556,56.97193
1320659,22.0156,56.97196
1320660,22.01563,56.972
1320688,22.59411,57.75482
1320689,22.59417,57.75486
1320690,22.5942,57.7549
1320691,22.5942,57.75494
1320692,22.59403,57.7548
1320693,22.59393,57.75479
1320694,22.59384,57.7548
1320695,22.59376,57.75482
1321617,27.3479,56.50222
1321618,27.34783,56.50222
1321619,27.34778,56.50224
1321620,27.34774,56.50226
1321621,27.34771,56.50228
1321622,27.34768,56.50232
1321623,27.34767,56.50236
1321624,27.34771,56.50242
1321625,27.34777,56.50245
1321626,27.34781,56.50246
1321627,27.34787,56.50247
1321628,27.34796,56.50247
1321629,27.34807,56.50245
1321630,27.35844,56.5127
1321631,27.3584,56.51274
1321632,27.35835,56.51277
1321633,27.35829,56.51279
1321634,27.35823,56.5128
1321635,27.35816,56.5128
1321636,27.35809,56.51279
1321637,27.35801,56.51255
1321638,27.35796,56.51259
1321639,27.35794,56.51263
1321640,27.35793,56.51267
1321641,27.35794,56.51271
1321642,27.35797,56.51274
1321643,27.35816,56.5125
1321644,27.35823,56.5125
1321645,27.35829,56.51251
1321646,27.35835,56.51253
1321647,27.35841,56.51256
1321648,27.35844,56.51259
1323598,25.44635,56.64124
1323599,25.44646,56.64132
1323600,25.44651,56.64142
1323601,25.44653,56.64152
1325420,25.46557,56.66499
1325421,25.46541,56.66506
1325422,25.46524,56.66514
1325423,25.46507,56.66524
1325424,25.46494,56.66534
1325425,25.46489,56.66539
1325426,25.46483,56.66546
1325427,25.46476,56.66557
1325428,25.46471,56.6657
1325429,25.46469,56.66582
1325430,25.46469,56.66595
1325431,25.46472,56.66608
1325432,25.46477,56.66619
1325433,25.46485,56.6663
1325434,25.46496,56.6664
1325435,25.46508,56.66649
1325436,25.46522,56.66657
1325437,25.46538,56.66664
1325438,25.46554,56.66669
1325439,25.46571,56.66673
1325440,25.46588,56.66676
1325441,25.46606,56.66678
1325453,25.44579,56.64116
1325454,25.44598,56.64115
1325455,25.44607,56.64115
1325456,25.44623,56.64119
1325457,25.44557,56.64122
1325458,25.44545,56.6413
1325459,25.44541,56.64133
1325460,25.44538,56.64139
1325461,25.44536,56.64145
1325462,25.44536,56.64151
1325463,25.44537,56.64158
1325464,25.44544,56.64166
1325465,25.44549,56.64171
1325470,25.4465,56.64159
1325471,25.44644,56.64166
1325472,25.44634,56.64172
1325473,25.44619,56.64177
1325474,25.44567,56.64178
1325475,25.44577,56.64179
1325476,25.44598,56.6418
1326030,25.28228,57.31726
1326031,25.28225,57.31729
1326032,25.28224,57.31733
1326033,25.28226,57.31736
1326034,25.28229,57.31739
1329711,24.23611,56.79342
1329712,24.23607,56.79351
1329713,24.23611,56.7936
1329714,24.23623,56.79366
1329715,24.23639,56.79369
1329729,24.2367,56.79347
1329730,24.23671,56.79351
1329731,24.23667,56.7936
1329732,24.23655,56.79366
1329741,24.2364,56.79088
1329743,24.23606,56.79102
1329744,24.23622,56.79088
1329745,24.23611,56.79093
1329746,24.2365,56.7909
1329747,24.23657,56.79094
1329748,24.23661,56.791
1329749,24.23661,56.79107
1329750,24.23656,56.79114
1329751,24.23644,56.79119
1329752,24.23631,56.79119
1329753,24.23608,56.7911
1329754,24.23616,56.79116
1329755,24.23634,56.79334
1329756,24.23623,56.79336
1329757,24.23644,56.79333
1329758,24.23655,56.79336
1329759,24.23667,56.79342
1334351,24.07563,56.95308
1334352,24.07533,56.95317
1334353,24.07556,56.95307
1334354,24.07548,56.95307
1334355,24.07543,56.95308
1334356,24.07539,56.9531
1334357,24.07536,56.95312
1334358,24.0757,56.95312
1334359,24.07572,56.95315
1334360,24.07572,56.95318
1334361,24.0757,56.95322
1334362,24.07534,56.9532
1334363,24.07536,56.95322
1334364,24.07539,56.95325
1334365,24.07543,56.95326
1334366,24.07549,56.95327
1334367,24.07556,56.95327
1334368,24.07563,56.95326
1334369,24.07568,56.95324
1334388,23.73202,56.64116
1334389,23.73211,56.64121
1335353,25.89891,57.42675
1335354,25.89895,57.42677
1335355,25.89898,57.4268
1335356,25.899,57.42684
1335357,25.899,57.42688
1335358,25.89874,57.42673
1335359,25.89867,57.42674
1335360,25.89862,57.42675
1335361,25.89857,57.42677
1335362,25.8988,57.42673
1335363,25.89888,57.42674
1338452,25.5615,56.33852
1338453,25.56144,56.33853
1338458,23.17335,56.96762
1338459,23.17343,56.96763
1338460,23.1734,56.96737
1338461,23.17332,56.96738
1338462,23.17323,56.96743
1338482,25.38587,57.54213
1338483,25.38597,57.54213
1338484,25.38606,57.54214
1338485,25.38575,57.54215
1338486,25.38567,57.54219
1338487,25.38557,57.54226
1338488,25.38553,57.54233
1338518,21.58302,56.43876
1338522,21.58337,56.43859
1338523,21.58343,56.43862
1338524,21.58346,56.43865
1338525,21.58349,56.43869
1338526,21.58317,56.43858
1338527,21.58309,56.43862
1338528,21.58304,56.43866
1338529,21.58302,56.43871
1338530,21.58305,56.4388
1338531,21.58311,56.43884
1338532,21.58316,56.43886
1338533,21.58322,56.43887
1338534,21.58349,56.43874
1338535,21.58347,56.43879
1338536,21.58342,56.43883
1338537,21.58336,56.43886
1338625,22.78943,57.03317
1338645,22.78933,57.033
1338646,22.78941,57.03305
1338647,22.78944,57.0331
1338648,22.78909,57.033
1338649,22.789,57.03306
1338650,22.78897,57.03312
1338651,22.789,57.03318
1344494,23.20142,57.03078
1345303,25.38554,57.54239
1345304,25.3856,57.54244
1345305,25.38568,57.54249
1345306,25.38579,57.54252
1346766,23.15861,57.0525
1346767,23.15773,57.05285
1348740,23.09102,56.93522
1348741,23.09094,56.93525
1348742,23.09086,56.93526
1350274,24.35827,57.09001
1350276,24.35876,57.08994
1350284,24.35873,57.08987
1350285,24.35863,57.08982
1350286,24.3585,57.0898
1350287,24.35837,57.08982
1350288,24.35827,57.08987
1350289,24.35824,57.08994
1350290,24.35873,57.09001
